GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,BuildGen,BuildStorageEnergy,GenCapitalOutlay
NWPP_landbasedwind_class3_moderate_3,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,7.50083e-08,.,0.14973
NWPP_landbasedwind_class3_moderate_4,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,0.000130333,.,260.895
NWPP_landbasedwind_class3_moderate_4,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,1111.8,.,1.90431e+09
NWPP_landbasedwind_class3_moderate_4,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,1580.16,.,2.51528e+09
NWPP_landbasedwind_class3_moderate_5,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,2.34702e-05,.,60.9014
NWPP_landbasedwind_class3_moderate_5,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,7.02712e-05,.,162.038
NWPP_landbasedwind_class3_moderate_5,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,859.073,.,1.87697e+09
NWPP_landbasedwind_class3_moderate_6,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,3.71025e-05,.,59.6226
NWPP_landbasedwind_class3_moderate_6,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,1055.87,.,1.39166e+09
NWPP_landbasedwind_class3_moderate_6,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,1.04473e-06,.,1.25055
NWPP_landbasedwind_class3_moderate_7,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,2.24527e-05,.,61.9948
NWPP_landbasedwind_class3_moderate_7,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,3.48342e-05,.,86.1164
NWPP_landbasedwind_class3_moderate_7,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,0.000187509,.,440.864
NWPP_landbasedwind_class3_moderate_8,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,5.47392e-05,.,112.079
NWPP_landbasedwind_class3_moderate_8,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,5.17711e-05,.,91.0423
NWPP_landbasedwind_class3_moderate_8,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,4159.69,.,6.81164e+09
NWPP_landbasedwind_class3_moderate_9,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,1.87151e-05,.,51.3126
NWPP_landbasedwind_class3_moderate_9,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,1.43621e-05,.,35.2279
NWPP_landbasedwind_class3_moderate_9,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,4.90908e-05,.,114.471
NWPP_landbasedwind_class3_moderate_10,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,0.000155388,.,260.574
NWPP_landbasedwind_class3_moderate_10,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,495.585,.,6.87861e+08
NWPP_landbasedwind_class3_moderate_10,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,3.30401e-07,.,0.418604
NWPP_landbasedwind_class3_moderate_11,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,1.76036e-05,.,45.0166
NWPP_landbasedwind_class3_moderate_11,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,2.81218e-05,.,63.7885
NWPP_landbasedwind_class3_moderate_11,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,0.000106553,.,228.799
NWPP_landbasedwind_class3_moderate_12,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,6.66029e-05,.,129.935
NWPP_landbasedwind_class3_moderate_12,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,6.47914e-05,.,107.68
NWPP_landbasedwind_class3_moderate_12,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,3881.18,.,5.98062e+09
NWPP_landbasedwind_class3_moderate_13,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,1.72386e-05,.,46.924
NWPP_landbasedwind_class3_moderate_13,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,1.0294e-05,.,25.0464
NWPP_landbasedwind_class3_moderate_13,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,3.65805e-05,.,84.5768
NWPP_landbasedwind_class3_moderate_14,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,2.37555e-05,.,51.2701
NWPP_landbasedwind_class3_moderate_14,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,3.41862e-05,.,63.9041
NWPP_landbasedwind_class3_moderate_14,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,0.000194614,.,340.239
NWPP_landbasedwind_class3_moderate_15,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,1.64164e-05,.,41.7379
NWPP_landbasedwind_class3_moderate_15,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,2.7218e-05,.,61.3359
NWPP_landbasedwind_class3_moderate_15,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,9.39387e-05,.,200.323
NWPP_landbasedwind_class3_moderate_16,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,2.63103e-05,.,55.2517
NWPP_landbasedwind_class3_moderate_16,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,3.11029e-05,.,56.3291
NWPP_landbasedwind_class3_moderate_16,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,0.00036676,.,619.837
NWPP_landbasedwind_class3_moderate_17,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,1.31294e-05,.,35.4198
NWPP_landbasedwind_class3_moderate_17,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,9.95991e-06,.,23.9914
NWPP_landbasedwind_class3_moderate_17,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,2.68962e-05,.,61.5325
NWPP_landbasedwind_class3_moderate_18,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,4.21908e-05,.,73.2585
NWPP_landbasedwind_class3_moderate_18,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,1197.62,.,1.73345e+09
NWPP_landbasedwind_class3_moderate_18,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,7.64976e-06,.,10.1466
NWPP_landbasedwind_class3_moderate_19,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,1.6443e-05,.,41.5965
NWPP_landbasedwind_class3_moderate_19,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,2.39198e-05,.,53.5993
NWPP_landbasedwind_class3_moderate_19,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,6.80929e-05,.,144.342
NWPP_landbasedwind_class3_moderate_20,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,1.45946e-05,.,31.3483
NWPP_landbasedwind_class3_moderate_20,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,2.24247e-05,.,41.6873
NWPP_landbasedwind_class3_moderate_20,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,0.000100527,.,174.714
NWPP_landbasedwind_class3_moderate_21,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,1.50832e-05,.,40.7932
NWPP_landbasedwind_class3_moderate_21,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,9.74739e-06,.,23.5459
NWPP_landbasedwind_class3_moderate_21,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,3.11837e-05,.,71.5537
NWPP_landbasedwind_class3_moderate_22,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,3.65732e-05,.,63.5484
NWPP_landbasedwind_class3_moderate_22,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,725.085,.,1.05037e+09
NWPP_landbasedwind_class3_moderate_22,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,1.62826e-06,.,2.16168
NWPP_landbasedwind_class3_moderate_23,2030,LandbasedWind_Class3_Moderate,NWPP,Wind,1.54487e-05,.,38.9855
NWPP_landbasedwind_class3_moderate_23,2040,LandbasedWind_Class3_Moderate,NWPP,Wind,2.14434e-05,.,47.9173
NWPP_landbasedwind_class3_moderate_23,2050,LandbasedWind_Class3_Moderate,NWPP,Wind,5.39326e-05,.,113.99
NWPP_utilitypv_class1_moderate_0,2030,UtilityPV_Class1_Moderate,NWPP,Solar,9907.6,.,9.59912e+09
NWPP_utilitypv_class1_moderate_0,2040,UtilityPV_Class1_Moderate,NWPP,Solar,2.0736e-05,.,16.0627
NWPP_utilitypv_class1_moderate_0,2050,UtilityPV_Class1_Moderate,NWPP,Solar,1.66515e-07,.,0.117917
NWPP_utilitypv_class1_moderate_1,2030,UtilityPV_Class1_Moderate,NWPP,Solar,152.731,.,1.4514e+08
NWPP_utilitypv_class1_moderate_1,2040,UtilityPV_Class1_Moderate,NWPP,Solar,9984.68,.,7.54907e+09
NWPP_utilitypv_class1_moderate_1,2050,UtilityPV_Class1_Moderate,NWPP,Solar,5.85758e-07,.,0.403928
NWPP_utilitypv_class1_moderate_2,2030,UtilityPV_Class1_Moderate,NWPP,Solar,7.02367e-05,.,68.4009
NWPP_utilitypv_class1_moderate_2,2040,UtilityPV_Class1_Moderate,NWPP,Solar,463.16,.,3.61092e+08
NWPP_utilitypv_class1_moderate_2,2050,UtilityPV_Class1_Moderate,NWPP,Solar,7547.3,.,5.38231e+09
NWPP_utilitypv_class1_moderate_3,2030,UtilityPV_Class1_Moderate,NWPP,Solar,0.000177887,.,184.296
NWPP_utilitypv_class1_moderate_3,2040,UtilityPV_Class1_Moderate,NWPP,Solar,11994.2,.,1.00967e+10
NWPP_utilitypv_class1_moderate_3,2050,UtilityPV_Class1_Moderate,NWPP,Solar,1.55314e-05,.,12.0417
NWPP_utilitypv_class1_moderate_4,2030,UtilityPV_Class1_Moderate,NWPP,Solar,6.16973e-05,.,68.2705
NWPP_utilitypv_class1_moderate_4,2040,UtilityPV_Class1_Moderate,NWPP,Solar,6.96914e-05,.,63.5798
NWPP_utilitypv_class1_moderate_4,2050,UtilityPV_Class1_Moderate,NWPP,Solar,10064.5,.,8.5128e+09
NWPP_utilitypv_class1_moderate_5,2030,UtilityPV_Class1_Moderate,NWPP,Solar,3.78095e-05,.,51.3898
NWPP_utilitypv_class1_moderate_5,2040,UtilityPV_Class1_Moderate,NWPP,Solar,8.54417e-06,.,9.95347
NWPP_utilitypv_class1_moderate_5,2050,UtilityPV_Class1_Moderate,NWPP,Solar,6.88036e-05,.,75.578
NWPP_utilitypv_class1_moderate_6,2030,UtilityPV_Class1_Moderate,NWPP,Solar,5.26568e-05,.,61.3086
NWPP_utilitypv_class1_moderate_6,2040,UtilityPV_Class1_Moderate,NWPP,Solar,3.88709e-05,.,37.7076
NWPP_utilitypv_class1_moderate_6,2050,UtilityPV_Class1_Moderate,NWPP,Solar,0.00030084,.,271.836
NWPP_utilitypv_class1_moderate_7,2030,UtilityPV_Class1_Moderate,NWPP,Solar,2.6236e-05,.,37.4056
NWPP_utilitypv_class1_moderate_7,2040,UtilityPV_Class1_Moderate,NWPP,Solar,5.58424e-06,.,6.877
NWPP_utilitypv_class1_moderate_7,2050,UtilityPV_Class1_Moderate,NWPP,Solar,4.43943e-05,.,51.7201
NWPP_utilitypv_class1_moderate_8,2030,UtilityPV_Class1_Moderate,NWPP,Solar,2.62635e-05,.,38.2362
NWPP_utilitypv_class1_moderate_8,2040,UtilityPV_Class1_Moderate,NWPP,Solar,4.09379e-06,.,5.16487
NWPP_utilitypv_class1_moderate_8,2050,UtilityPV_Class1_Moderate,NWPP,Solar,3.9149e-05,.,46.7891
NWPP_utilitypv_class1_moderate_9,2030,UtilityPV_Class1_Moderate,NWPP,Solar,4.63707e-05,.,54.8171
NWPP_utilitypv_class1_moderate_9,2040,UtilityPV_Class1_Moderate,NWPP,Solar,3.17025e-05,.,31.3193
NWPP_utilitypv_class1_moderate_9,2050,UtilityPV_Class1_Moderate,NWPP,Solar,0.000183326,.,168.922
NWPP_offshorewind_class12_moderate_floating_1_1,2030,OffShoreWind_Class12_Moderate_floating_1,NWPP,Wind,4.16057e-06,.,25.6065
NWPP_offshorewind_class12_moderate_floating_1_1,2040,OffShoreWind_Class12_Moderate_floating_1,NWPP,Wind,1.43972e-06,.,8.20169
NWPP_offshorewind_class12_moderate_floating_1_1,2050,OffShoreWind_Class12_Moderate_floating_1,NWPP,Wind,5.53821e-06,.,29.9692
NWPP_offshorewind_class12_moderate_floating_1_2,2030,OffShoreWind_Class12_Moderate_floating_1,NWPP,Wind,4.03203e-06,.,25.0997
NWPP_offshorewind_class12_moderate_floating_1_2,2040,OffShoreWind_Class12_Moderate_floating_1,NWPP,Wind,1.46949e-06,.,8.4749
NWPP_offshorewind_class12_moderate_floating_1_2,2050,OffShoreWind_Class12_Moderate_floating_1,NWPP,Wind,4.86301e-06,.,26.6583
NWPP_offshorewind_class12_moderate_floating_1_3,2030,OffShoreWind_Class12_Moderate_floating_1,NWPP,Wind,4.98797e-06,.,31.7323
NWPP_offshorewind_class12_moderate_floating_1_3,2040,OffShoreWind_Class12_Moderate_floating_1,NWPP,Wind,2.94716e-07,.,1.73999
NWPP_offshorewind_class12_moderate_floating_1_3,2050,OffShoreWind_Class12_Moderate_floating_1,NWPP,Wind,5.49872e-06,.,30.8949
NWPP_offshorewind_class3_moderate_fixed_0_1,2030,OffShoreWind_Class3_Moderate_fixed_0,NWPP,Wind,5.68576e-06,.,23.2172
NWPP_offshorewind_class3_moderate_fixed_0_1,2040,OffShoreWind_Class3_Moderate_fixed_0,NWPP,Wind,5.03212e-06,.,19.0299
NWPP_offshorewind_class3_moderate_fixed_0_1,2050,OffShoreWind_Class3_Moderate_fixed_0,NWPP,Wind,1.28585e-05,.,46.2145
NWPP_offshorewind_class3_moderate_fixed_0_2,2030,OffShoreWind_Class3_Moderate_fixed_0,NWPP,Wind,5.21501e-06,.,21.7536
NWPP_offshorewind_class3_moderate_fixed_0_2,2040,OffShoreWind_Class3_Moderate_fixed_0,NWPP,Wind,5.2051e-06,.,20.1418
NWPP_offshorewind_class3_moderate_fixed_0_2,2050,OffShoreWind_Class3_Moderate_fixed_0,NWPP,Wind,1.23823e-05,.,45.5921
NWPP_offshorewind_class3_moderate_fixed_0_3,2030,OffShoreWind_Class3_Moderate_fixed_0,NWPP,Wind,5.74189e-06,.,24.9661
NWPP_offshorewind_class3_moderate_fixed_0_3,2040,OffShoreWind_Class3_Moderate_fixed_0,NWPP,Wind,3.5467e-06,.,14.3512
NWPP_offshorewind_class3_moderate_fixed_0_3,2050,OffShoreWind_Class3_Moderate_fixed_0,NWPP,Wind,1.0055e-05,.,38.7997
NWPP_offshorewind_class12_moderate_floating_0_1,2030,OffShoreWind_Class12_Moderate_floating_0,NWPP,Wind,1.01891e-06,.,6.12504
NWPP_offshorewind_class12_moderate_floating_0_1,2040,OffShoreWind_Class12_Moderate_floating_0,NWPP,Wind,7.04036e-07,.,3.90987
NWPP_offshorewind_class12_moderate_floating_0_1,2050,OffShoreWind_Class12_Moderate_floating_0,NWPP,Wind,1.90544e-06,.,10.0381
NWPP_offshorewind_class12_moderate_floating_0_2,2030,OffShoreWind_Class12_Moderate_floating_0,NWPP,Wind,1.04517e-06,.,6.43953
NWPP_offshorewind_class12_moderate_floating_0_2,2040,OffShoreWind_Class12_Moderate_floating_0,NWPP,Wind,5.96029e-07,.,3.39937
NWPP_offshorewind_class12_moderate_floating_0_2,2050,OffShoreWind_Class12_Moderate_floating_0,NWPP,Wind,1.74217e-06,.,9.43907
NWPP_offshorewind_class12_moderate_floating_0_3,2030,OffShoreWind_Class12_Moderate_floating_0,NWPP,Wind,1.39014e-06,.,9.0007
NWPP_offshorewind_class12_moderate_floating_0_3,2040,OffShoreWind_Class12_Moderate_floating_0,NWPP,Wind,2.91658e-07,.,1.75485
NWPP_offshorewind_class12_moderate_floating_0_3,2050,OffShoreWind_Class12_Moderate_floating_0,NWPP,Wind,1.79949e-06,.,10.3137
NYCW_naturalgas_ccavgcf_moderate_0,2030,NaturalGas_CCAvgCF_Moderate,NYCW,Naturalgas,8.82445e-06,.,18.721
NYCW_naturalgas_ccavgcf_moderate_0,2040,NaturalGas_CCAvgCF_Moderate,NYCW,Naturalgas,1.34016e-05,.,27.4947
NYCW_naturalgas_ccavgcf_moderate_0,2050,NaturalGas_CCAvgCF_Moderate,NYCW,Naturalgas,1.24645e-05,.,24.8153
NYCW_naturalgas_ctavgcf_moderate_0,2030,NaturalGas_CTAvgCF_Moderate,NYCW,Naturalgas,1.94529e-06,.,3.47036
NYCW_naturalgas_ctavgcf_moderate_0,2040,NaturalGas_CTAvgCF_Moderate,NYCW,Naturalgas,1.5902e-06,.,2.71629
NYCW_naturalgas_ctavgcf_moderate_0,2050,NaturalGas_CTAvgCF_Moderate,NYCW,Naturalgas,2.53763e-06,.,4.18677
NYCW_battery_moderate_0,2030,Battery_*_Moderate,NYCW,Electricity,2.15992e-05,6.00809e-05,17.8747
NYCW_battery_moderate_0,2040,Battery_*_Moderate,NYCW,Electricity,2948.58,11418.9,2.46779e+09
NYCW_battery_moderate_0,2050,Battery_*_Moderate,NYCW,Electricity,4047.53,15529.5,2.91413e+09
NYCW_nuclear_nuclear_moderate_0,2030,Nuclear_Nuclear_Moderate,NYCW,Uranium,1.07707e-06,.,13.6868
NYCW_nuclear_nuclear_moderate_0,2040,Nuclear_Nuclear_Moderate,NYCW,Uranium,2.17882e-07,.,2.66601
NYCW_nuclear_nuclear_moderate_0,2050,Nuclear_Nuclear_Moderate,NYCW,Uranium,1.03179e-06,.,11.9598
NYCW_hydrogen_ctavgcf_moderate_0,2030,Hydrogen_CTAvgCF_Moderate,NYCW,Hydrogen,1.61958e-06,.,3.07999
NYCW_hydrogen_ctavgcf_moderate_0,2040,Hydrogen_CTAvgCF_Moderate,NYCW,Hydrogen,1.26393e-06,.,2.29821
NYCW_hydrogen_ctavgcf_moderate_0,2050,Hydrogen_CTAvgCF_Moderate,NYCW,Hydrogen,1.97957e-06,.,3.47257
NYCW_hydrogen_ccavgcf_moderate_0,2030,Hydrogen_CCAvgCF_Moderate,NYCW,Hydrogen,2.0315e-06,.,4.61756
NYCW_hydrogen_ccavgcf_moderate_0,2040,Hydrogen_CCAvgCF_Moderate,NYCW,Hydrogen,2.0666e-06,.,4.53846
NYCW_hydrogen_ccavgcf_moderate_0,2050,Hydrogen_CCAvgCF_Moderate,NYCW,Hydrogen,2.56885e-06,.,5.46988
NYUP_naturalgas_ccavgcf_moderate_0,2030,NaturalGas_CCAvgCF_Moderate,NYUP,Naturalgas,4.96085e-06,.,5.87935
NYUP_naturalgas_ccavgcf_moderate_0,2040,NaturalGas_CCAvgCF_Moderate,NYUP,Naturalgas,7.82186e-06,.,8.87757
NYUP_naturalgas_ccavgcf_moderate_0,2050,NaturalGas_CCAvgCF_Moderate,NYUP,Naturalgas,7.42415e-06,.,8.10252
NYUP_naturalgas_ctavgcf_moderate_0,2030,NaturalGas_CTAvgCF_Moderate,NYUP,Naturalgas,2.63514e-06,.,2.57316
NYUP_naturalgas_ctavgcf_moderate_0,2040,NaturalGas_CTAvgCF_Moderate,NYUP,Naturalgas,2.05192e-06,.,1.88749
NYUP_naturalgas_ctavgcf_moderate_0,2050,NaturalGas_CTAvgCF_Moderate,NYUP,Naturalgas,3.03962e-06,.,2.66382
NYUP_battery_moderate_0,2030,Battery_*_Moderate,NYUP,Electricity,2.79181e-05,9.67278e-05,26.4089
NYUP_battery_moderate_0,2040,Battery_*_Moderate,NYUP,Electricity,0.0230593,0.0691707,15900.4
NYUP_battery_moderate_0,2050,Battery_*_Moderate,NYUP,Electricity,1726.68,6977.52,1.26032e+09
NYUP_nuclear_nuclear_moderate_0,2030,Nuclear_Nuclear_Moderate,NYUP,Uranium,2.1024e-06,.,16.6946
NYUP_nuclear_nuclear_moderate_0,2040,Nuclear_Nuclear_Moderate,NYUP,Uranium,3.79553e-07,.,2.87607
NYUP_nuclear_nuclear_moderate_0,2050,Nuclear_Nuclear_Moderate,NYUP,Uranium,2.16147e-06,.,15.305
NYUP_hydrogen_ctavgcf_moderate_0,2030,Hydrogen_CTAvgCF_Moderate,NYUP,Hydrogen,2.28016e-06,.,2.42695
NYUP_hydrogen_ctavgcf_moderate_0,2040,Hydrogen_CTAvgCF_Moderate,NYUP,Hydrogen,1.67685e-06,.,1.68038
NYUP_hydrogen_ctavgcf_moderate_0,2050,Hydrogen_CTAvgCF_Moderate,NYUP,Hydrogen,2.48855e-06,.,2.37471
NYUP_hydrogen_ccavgcf_moderate_0,2030,Hydrogen_CCAvgCF_Moderate,NYUP,Hydrogen,2.41126e-06,.,3.11996
NYUP_hydrogen_ccavgcf_moderate_0,2040,Hydrogen_CCAvgCF_Moderate,NYUP,Hydrogen,2.2744e-06,.,2.81734
NYUP_hydrogen_ccavgcf_moderate_0,2050,Hydrogen_CCAvgCF_Moderate,NYUP,Hydrogen,2.93169e-06,.,3.49094
NYUP_landbasedwind_class3_moderate_0,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,7.74601e-05,.,168.41
NYUP_landbasedwind_class3_moderate_0,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,1109.9,.,2.02197e+09
NYUP_landbasedwind_class3_moderate_0,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,2.03116e-07,.,0.340049
NYUP_landbasedwind_class3_moderate_1,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,1131.1,.,2.42899e+09
NYUP_landbasedwind_class3_moderate_1,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,5.59759e-08,.,0.100481
NYUP_landbasedwind_class3_moderate_1,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,2.87195e-08,.,0.0473147
NYUP_landbasedwind_class3_moderate_2,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,631.766,.,1.33827e+09
NYUP_landbasedwind_class3_moderate_2,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,2.36704e-08,.,0.0417997
NYUP_landbasedwind_class3_moderate_2,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,2.66023e-08,.,0.0430508
NYUP_landbasedwind_class3_moderate_3,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,816.412,.,1.78261e+09
NYUP_landbasedwind_class3_moderate_3,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,6.74963e-08,.,0.123591
NYUP_landbasedwind_class3_moderate_3,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,4.68486e-08,.,0.0788688
NYUP_landbasedwind_class3_moderate_4,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,804.364,.,1.77714e+09
NYUP_landbasedwind_class3_moderate_4,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,7.13916e-08,.,0.132572
NYUP_landbasedwind_class3_moderate_4,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,3.57308e-08,.,0.0610776
NYUP_landbasedwind_class3_moderate_5,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,0.000121886,.,270.016
NYUP_landbasedwind_class3_moderate_5,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,579.386,.,1.07935e+09
NYUP_landbasedwind_class3_moderate_5,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,8.84403e-08,.,0.151704
NYUP_landbasedwind_class3_moderate_6,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,1718.08,.,3.67842e+09
NYUP_landbasedwind_class3_moderate_6,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,5.99181e-08,.,0.10717
NYUP_landbasedwind_class3_moderate_6,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,3.84377e-08,.,0.0630772
NYUP_landbasedwind_class3_moderate_7,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,2.56085e-05,.,57.2467
NYUP_landbasedwind_class3_moderate_7,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,7.66855e-05,.,144.404
NYUP_landbasedwind_class3_moderate_7,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,0.000964965,.,1674.67
NYUP_landbasedwind_class3_moderate_8,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,0.000176658,.,398.339
NYUP_landbasedwind_class3_moderate_8,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,1609.17,.,3.06137e+09
NYUP_landbasedwind_class3_moderate_8,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,3.79562e-08,.,0.066608
NYUP_landbasedwind_class3_moderate_9,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,8.08246e-05,.,172.215
NYUP_landbasedwind_class3_moderate_9,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,1137.17,.,2.02227e+09
NYUP_landbasedwind_class3_moderate_9,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,2.09625e-07,.,0.341843
NYUP_landbasedwind_class3_moderate_10,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,1.35884e-05,.,29.2867
NYUP_landbasedwind_class3_moderate_10,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,2.53116e-05,.,45.6338
NYUP_landbasedwind_class3_moderate_10,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,8.48742e-05,.,140.491
NYUP_landbasedwind_class3_moderate_11,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,3.74769e-05,.,81.9198
NYUP_landbasedwind_class3_moderate_11,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,235.174,.,4.31186e+08
NYUP_landbasedwind_class3_moderate_11,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,678,.,1.14303e+09
NYUP_landbasedwind_class3_moderate_12,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,3.36638e-05,.,75.8357
NYUP_landbasedwind_class3_moderate_12,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,1309.36,.,2.48825e+09
NYUP_landbasedwind_class3_moderate_12,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,1.37441e-06,.,2.409
NYUP_landbasedwind_class3_moderate_13,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,2.56673e-05,.,66.2559
NYUP_landbasedwind_class3_moderate_13,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,1576.39,.,3.5137e+09
NYUP_landbasedwind_class3_moderate_13,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,5.37518e-07,.,1.11876
NYUP_landbasedwind_class3_moderate_14,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,2.6672e-05,.,59.0073
NYUP_landbasedwind_class3_moderate_14,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,0.000103061,.,191.687
NYUP_landbasedwind_class3_moderate_14,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,0.0144572,.,24755.6
NYUP_landbasedwind_class3_moderate_15,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,1.07938e-05,.,23.7984
NYUP_landbasedwind_class3_moderate_15,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,1.27481e-05,.,23.6149
NYUP_landbasedwind_class3_moderate_15,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,3.30382e-05,.,56.3245
NYUP_landbasedwind_class3_moderate_16,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,2.44424e-05,.,54.2555
NYUP_landbasedwind_class3_moderate_16,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,0.000127187,.,237.501
NYUP_landbasedwind_class3_moderate_16,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,508.613,.,8.74684e+08
NYUP_landbasedwind_class3_moderate_17,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,1.94321e-05,.,50.409
NYUP_landbasedwind_class3_moderate_17,2040,LandbasedWind_Class3_Moderate,NYUP,Wind,0.000154911,.,347.268
NYUP_landbasedwind_class3_moderate_17,2050,LandbasedWind_Class3_Moderate,NYUP,Wind,707.651,.,1.48191e+09
NYUP_landbasedwind_class3_moderate_18,2030,LandbasedWind_Class3_Moderate,NYUP,Wind,1.37503e-05,.,31.6406
